match_id,market_key,selection,line,probability
4172,exact_score,5-11,,2.847539821515708e-09
4172,exact_score,5-12,,3.2191461541988904e-10
4172,exact_score,6-0,,0.0010174277796090158
4172,exact_score,6-1,,0.001380243548830207
4172,exact_score,6-2,,0.0009362198930815014
4172,exact_score,6-3,,0.00042335894943777686
4172,exact_score,6-4,,0.00014358229412253198
4172,exact_score,6-5,,3.89567769154138e-05
4172,exact_score,6-6,,8.808133789011292e-06
4172,exact_score,6-7,,1.7070175935222681e-06
4172,exact_score,6-8,,2.8946772297000207e-07
4172,exact_score,6-9,,4.3632467115307346e-08
4172,exact_score,6-10,,5.919184876059921e-09
4172,exact_score,6-11,,7.29997468594472e-10
4172,exact_score,6-12,,8.252627499165096e-11
4172,exact_score,7-0,,0.00022356733485627483
4172,exact_score,7-1,,0.000303291671260557
4172,exact_score,7-2,,0.00020572289309428161
4172,exact_score,7-3,,9.302796120794801e-05
4172,exact_score,7-4,,3.155045642832751e-05
4172,exact_score,7-5,,8.560276182862285e-06
4172,exact_score,7-6,,1.9354798794893325e-06
4172,exact_score,7-7,,3.750962786598987e-07
4172,exact_score,7-8,,6.360699859815818e-08
4172,exact_score,7-9,,9.587702028267755e-09
4172,exact_score,7-10,,1.3006686211878616e-09
4172,exact_score,7-11,,1.6040803266469718e-10
4172,exact_score,7-12,,1.8134141533455688e-11
4172,exact_score,8-0,,4.298541866008625e-05
4172,exact_score,8-1,,5.8314062175646045e-05
4172,exact_score,8-2,,3.955445769081978e-05
4172,exact_score,8-3,,1.7886539024981687e-05
4172,exact_score,8-4,,6.066224206502871e-06
4172,exact_score,8-5,,1.6458891716129107e-06
4172,exact_score,8-6,,3.721358175223027e-07
4172,exact_score,8-7,,7.211997488989873e-08
4172,exact_score,8-8,,1.2229753806436312e-08
4172,exact_score,8-9,,1.8434329234107265e-09
4172,exact_score,8-10,,2.5008029574508366e-10
4172,exact_score,8-11,,3.084174369643729e-11
4172,exact_score,8-12,,3.486661709135515e-12
4172,exact_score,9-0,,7.346516355683199e-06
4172,exact_score,9-1,,9.96629147496248e-06
4172,exact_score,9-2,,6.760140517966135e-06
4172,exact_score,9-3,,3.0569378079736516e-06
4172,exact_score,9-4,,1.0367612260037309e-06
4172,exact_score,9-5,,2.8129426432976973e-07
4172,exact_score,9-6,,6.36006803046838e-08
4172,exact_score,9-7,,1.2325820978732781e-08
4172,exact_score,9-8,,2.0901526416535535e-09
4172,exact_score,9-9,,3.150559083658957e-10
4172,exact_score,9-10,,4.2740516207447876e-11
4172,exact_score,9-11,,5.2710752056500065e-12
4172,exact_score,9-12,,5.958954936661539e-13
4172,exact_score,10-0,,1.1300151033073876e-06
4172,exact_score,10-1,,1.5329796253647534e-06
4172,exact_score,10-2,,1.0398208505821198e-06
4172,exact_score,10-3,,4.702073371427702e-07
4172,exact_score,10-4,,1.594709365890671e-07
4172,exact_score,10-5,,4.32676865846057e-08
4172,exact_score,10-6,,9.782831187644415e-09
4172,exact_score,10-7,,1.8959140893841787e-09
4172,exact_score,10-8,,3.214998699974583e-10
4172,exact_score,10-9,,4.8460782989243356e-11
4172,exact_score,10-10,,6.574194693000013e-12
4172,exact_score,10-11,,8.10778102800491e-13
4172,exact_score,10-12,,9.165853245731248e-14
4172,exact_score,11-0,,1.580135612927716e-07
4172,exact_score,11-1,,2.1436135613069895e-07
4172,exact_score,11-2,,1.454014156324644e-07
4172,exact_score,11-3,,6.575056888218345e-08
4172,exact_score,11-4,,2.2299321964263793e-08
4172,exact_score,11-5,,6.050256519689411e-09
4172,exact_score,11-6,,1.367964013013013e-09
4172,exact_score,11-7,,2.6511162221806533e-10
4172,exact_score,11-8,,4.4956336658486636e-11
4172,exact_score,11-9,,6.7764235015569695e-12
4172,exact_score,11-10,,9.192902935832645e-13
4172,exact_score,11-11,,1.1337364878286304e-13
4172,exact_score,11-12,,1.281690049456736e-14
4172,exact_score,12-0,,2.025423821569626e-08
4172,exact_score,12-1,,2.747691992883077e-08
4172,exact_score,12-2,,1.8637608601598654e-08
4172,exact_score,12-3,,8.427932856280798e-09
4172,exact_score,12-4,,2.8583355467564413e-09
4172,exact_score,12-5,,7.755241753510464e-10
4172,exact_score,12-6,,1.7534614601039852e-10
4172,exact_score,12-7,,3.398210828376542e-11
4172,exact_score,12-8,,5.7625202832997636e-12
4172,exact_score,12-9,,8.686045344973568e-13
4172,exact_score,12-10,,1.1783497848715691e-13
4172,exact_score,12-11,,1.4532277299770188e-14
